-69.6029 1.46211 516.599 -0.179124 -55.1056 -0.77479 -71.0623 -0.100522 516.305 -0.253276 -55.6559 -0.920441 -0.625401 0.0505359 11.9202 -0.0163155 -0.000301547 0.954429 0.00407672 0.000241308 0.00110474 0.0895007 -0.000701186 0 0.0889378 0.124334 0 0.0900639 -0.125807 0 -0.0178424 0.124683 0.000817949 -0.0178453 -0.125317 0.000819226 
-69.2101 0.539942 500.395 0.561735 -53.9906 -0.510925 -71.1935 -0.0526926 498.486 -0.310773 -54.7764 -1.06318 -0.912695 0.0448833 11.5322 -0.0163121 -0.000300965 0.954432 0.0016974 0.000290503 0.00164662 0.0911726 0.000172692 0 0.0901792 0.125805 0 0.0921697 -0.12594 0 -0.0178303 0.124683 0.000821186 -0.0178331 -0.125317 0.000821824 
-68.3048 -1.01455 485.286 1.46474 -52.7804 -0.0507094 -69.2711 -0.200443 484.46 -0.213905 -53.2348 -1.00136 -1.20371 0.0332495 11.1282 -0.0163135 -0.000300289 0.954436 -0.00068517 0.000338006 0.0015885 0.0916174 0.00108106 0 0.0910566 0.127704 0 0.0921792 -0.125757 0 -0.0178212 0.124684 0.000826445 -0.0178238 -0.125316 0.000826237 
-68.2186 3.50946 470.951 -1.72941 -51.7495 -0.656 -68.2139 0.1095 473.418 -0.384082 -52.0208 -1.25669 -1.48962 0.0397835 10.7237 -0.0163196 -0.000299798 0.954438 -0.00306649 0.00024574 0.00100019 0.0921874 -0.00288445 0 0.0921886 0.121005 0 0.0921862 -0.126128 0 -0.0178151 0.124683 0.000833888 -0.0178173 -0.125317 0.000833206 
-67.0124 0.150106 459.298 0.723508 -50.4683 -0.578569 -67.2595 -0.033842 461.676 -0.310179 -50.7297 -1.19178 -1.75727 0.0393963 10.3256 -0.0163305 -0.000299077 0.954438 -0.00546911 0.000360313 -5.75027e-05 0.0921918 -0.000190641 0 0.0921929 0.126258 0 0.0921908 -0.125988 0 -0.0178116 0.124683 0.000843782 -0.0178136 -0.125316 0.000842899 
-67.0438 0.607796 449.456 0.271512 -49.3854 -0.72628 -67.0858 -0.210669 452.003 -0.215197 -49.6655 -1.12807 -1.99205 0.0373893 9.94219 -0.0163464 -0.000298365 0.954434 -0.00791585 0.000356361 -0.00155874 0.0921944 -0.00060755 0 0.0921953 0.125286 0 0.0921936 -0.125792 0 -0.0178104 0.124683 0.000855997 -0.017812 -0.125316 0.000855311 
-67.3883 0.553707 441.87 0.305508 -48.5502 -0.629545 -67.472 -0.466158 443.721 -0.0686986 -48.7537 -0.999871 -2.18362 0.0325201 9.581 -0.0163672 -0.00029761 0.954428 -0.0104224 0.000377214 -0.00343476 0.0921957 -0.000310311 0 0.0921963 0.125373 0 0.092195 -0.125469 0 -0.0178108 0.124683 0.0008703 -0.0178121 -0.125315 0.000870069 
-68.1826 0.720571 435.826 0.142471 -47.8843 -0.799883 -68.4853 -0.77776 437.652 0.109701 -48.085 -0.836177 -2.32626 0.0267461 9.24851 -0.0163932 -0.00029685 0.954416 -0.0130043 0.00037999 -0.00562085 0.0921962 -0.000288976 0 0.0921966 0.125008 0 0.0921957 -0.125063 0 -0.0178123 0.124683 0.000886199 -0.0178133 -0.125315 0.000886606 
-69.4996 0.455131 431.649 0.267238 -47.4233 -0.689752 -70.4482 0.347379 434.689 -0.550934 -47.7569 -1.57599 -2.41828 0.0252494 8.95279 -0.0164246 -0.000296142 0.9544 -0.0156852 0.000354019 -0.00804776 0.0921963 -0.00108354 0 0.0921964 0.125301 0 0.0921962 -0.126584 0 -0.0178144 0.124682 0.000903018 -0.017815 -0.125316 0.000904299 
-71.7667 -0.501549 431.403 0.806602 -47.3938 -0.100491 -72.0232 -0.492205 432.178 -0.0449993 -47.4789 -1.11767 -2.46389 0.0175729 8.69967 -0.0164615 -0.000295316 0.954379 -0.0184614 0.000413239 -0.0106222 0.0921964 0.000454397 0 0.0921963 0.126553 0 0.0921964 -0.125418 0 -0.0178166 0.124682 0.000920229 -0.017817 -0.125315 0.000922252 
-73.6648 0.0432774 431.896 0.466122 -47.446 -0.519756 -74.2984 -0.624146 433.507 0.00215967 -47.6228 -1.03878 -2.47115 0.0105939 8.49361 -0.0165042 -0.000294547 0.954352 -0.0213284 0.000384399 -0.0132617 0.0921967 -7.41215e-06 0 0.0921964 0.125761 0 0.092197 -0.125309 0 -0.0178185 0.124682 0.00093702 -0.0178186 -0.125315 0.000939753 
-76.0122 -0.139157 435.179 0.554124 -47.8046 -0.456058 -76.7582 -0.566614 436.824 -0.0352823 -47.985 -1.10372 -2.44865 0.00495974 8.33851 -0.0165528 -0.000293802 0.954321 -0.0242958 0.000372312 -0.0158812 0.0921976 4.33744e-05 0 0.092197 0.125956 0 0.0921981 -0.125394 0 -0.0178198 0.124682 0.000952693 -0.0178195 -0.125315 0.000956047 
-78.5653 -0.375894 440.673 0.677791 -48.4062 -0.340576 -79.3193 -0.611205 442.19 -0.0140668 -48.5725 -1.10627 -2.40521 1.84822e-05 8.23636 -0.0166075 -0.000293079 0.954284 -0.0273631 0.000361494 -0.0183908 0.092199 0.000221501 0 0.0921982 0.12622 0 0.0921997 -0.125345 0 -0.0178203 0.124682 0.000966633 -0.0178196 -0.125315 0.000970484 
-81.2012 -0.512967 447.884 0.734802 -49.1966 -0.235005 -81.9595 -0.638483 449.504 -0.00748361 -49.3743 -1.11835 -2.34898 -0.0041736 8.18695 -0.0166685 -0.00029239 0.954242 -0.0305294 0.000344582 -0.0207107 0.0922009 0.000269348 0 0.0921999 0.126323 0 0.0922019 -0.12533 0 -0.0178198 0.124681 0.00097832 -0.0178188 -0.125315 0.000982538 
-83.734 -0.458121 456.681 0.707638 -50.1615 -0.374132 -84.6071 -0.787863 458.445 0.0585392 -50.3549 -1.04898 -2.28747 -0.00735817 8.18858 -0.0167361 -0.000291752 0.954197 -0.0337881 0.00031905 -0.0227718 0.0922034 0.000280759 0 0.0922022 0.126231 0 0.0922045 -0.125185 0 -0.0178182 0.124681 0.000987329 -0.017817 -0.125315 0.000991815 
-85.939 -0.278164 467.211 0.61184 -51.1093 -0.482901 -85.6022 -1.40049 470.279 0.411823 -50.9025 -0.652292 -2.22536 -0.0106817 8.24166 -0.0168104 -0.000291137 0.954148 -0.0371307 0.000307406 -0.0245055 0.0911808 0.000368135 0 0.0917591 0.125991 0 0.0906063 -0.124436 0 -0.0178158 0.124681 0.000993448 -0.0178145 -0.125314 0.000998191 
-80.0631 -0.986998 490.12 0.984417 -49.0703 -0.0233089 -81.7734 -0.80372 490.353 0.0119554 -49.6218 -1.06708 -2.15648 -0.0147606 8.3762 -0.0168914 -0.000290597 0.954096 -0.0405049 0.000270255 -0.0257646 0.0830078 0.000671614 0 0.0824662 0.126692 0 0.0835491 -0.125288 0 -0.0178157 0.124681 0.000997784 -0.0178142 -0.125314 0.00100264 
